7040000,258586720
7050000,258586720
7060000,258586720
7070000,258586720
7080000,258586720
7090000,258586720
7100000,258586720
7110000,258586720
7120000,258586720
7130000,258586720
7140000,258586720
7150000,258586720
7160000,265744224
7170000,265744224
7180000,265744224
7190000,265744224
7200000,265744224
7210000,265744224
7220000,265744224
7230000,265744224
7240000,265744224
7250000,265744224
7260000,265744224
7270000,265744224
7280000,265744224
7290000,265744224
7300000,265744224
7310000,265744224
7320000,265744224
7330000,265744224
7340000,265744224
7350000,265744224
7360000,265744224
7370000,265744224
7380000,265744224
7390000,265744224
7400000,265744224
7410000,265744224
7420000,265744224
7430000,265744224
7440000,265744224
7450000,265744224
7460000,265744224
7470000,265744224
7480000,265744224
7490000,265744224
7500000,265744224
7510000,265744224
7520000,265744224
7530000,265744224
7540000,265744224
7550000,265744224
7560000,265744224
7570000,265744224
7580000,265744224
7590000,265744224
7600000,265744224
7610000,265744224
7620000,265744224
7630000,265744224
7640000,265744224
7650000,265744224
7660000,265744224
7670000,265744224
7680000,265744224
7690000,265744224
7700000,265744224
7710000,265744224
7720000,265744224
7730000,265744224
7740000,265744224
7750000,265744224
7760000,265744224
7770000,265744224
7780000,265744224
7790000,265744224
7800000,265744224
7810000,265744224
7820000,265744224
7830000,265744224
7840000,265744224
7850000,265744224
7860000,265744224
7870000,265744224
7880000,265744224
7890000,265744224
7900000,265744224
7910000,265744224
7920000,265744224
7930000,265744224
7940000,265744224
7950000,265744224
7960000,265744224
7970000,265744224
7980000,265744224
7990000,265744224
8000000,265744224
8010000,265744224
8020000,265744224
8030000,265744224
8040000,265744224
8050000,265744224
8060000,273796416
8070000,273796416
8080000,273796416
8090000,273796416
8100000,273796416
8110000,273796416
8120000,273796416
8130000,273796416
8140000,273796416
8150000,273796416
8160000,273796416
8170000,273796416
8180000,273796416
8190000,273796416
8200000,273796416
8210000,273796416
8220000,273796416
8230000,273796416
8240000,273796416
8250000,273796416
8260000,273796416
8270000,273796416
8280000,273796416
8290000,273796416
8300000,273796416
8310000,273796416
8320000,273796416
8330000,273796416
8340000,273796416
8350000,273796416
8360000,273796416
8370000,273796416
8380000,273796416
8390000,273796416
8400000,273796416
8410000,273796416
8420000,273796416
8430000,273796416
8440000,273796416
8450000,273796416
8460000,273796416
8470000,273796416
8480000,273796416
8490000,273796416
8500000,273796416
8510000,273796416
8520000,273796416
8530000,273796416
8540000,273796416
8550000,273796416
8560000,273796416
8570000,273796416
8580000,273796416
8590000,273796416
8600000,273796416
8610000,273796416
8620000,273796416
8630000,273796416
8640000,273796416
8650000,273796416
8660000,273796416
8670000,273796416
8680000,273796416
8690000,273796416
8700000,273796416
8710000,273796416
8720000,273796416
8730000,273796416
8740000,273796416
8750000,273796416
8760000,273796416
8770000,273796416
8780000,273796416
8790000,273796416
8800000,273796416
8810000,273796416
8820000,273796416
8830000,273796416
8840000,273796416
8850000,273796416
8860000,273796416
8870000,273796416
8880000,273796416
8890000,273796416
8900000,273796416
8910000,273796416
8920000,273796416
8930000,273796416
8940000,273796416
8950000,273796416
8960000,273796416
8970000,273796416
8980000,273796416
8990000,273796416
9000000,273796416
9010000,273796416
9020000,273796416
9030000,273796416
9040000,273796416
9050000,273796416
9060000,282855128
9070000,282855128
9080000,282855128
9090000,282855128
9100000,282855128
9110000,282855128
9120000,282855128
9130000,282855128
9140000,282855128
9150000,282855128
9160000,282855128
9170000,282855128
9180000,282855128
9190000,282855128
9200000,282855128
9210000,282855128
9220000,282855128
9230000,282855128
9240000,282855128
9250000,282855128
9260000,282855128
9270000,282855128
9280000,282855128
9290000,282855128
9300000,282855128
9310000,282855128
9320000,282855128
9330000,282855128
9340000,282855128
9350000,282855128
9360000,282855128
9370000,282855128
9380000,282855128
9390000,282855128
9400000,282855128
9410000,282855128
9420000,282855128
9430000,282855128
9440000,282855128
9450000,282855128
9460000,282855128
9470000,282855128
9480000,282855128
9490000,282855128
9500000,282855128
9510000,282855128
9520000,282855128
9530000,282855128
9540000,282855128
9550000,282855128
9560000,282855128
9570000,282855128
9580000,282855128
9590000,282855128
9600000,282855128
9610000,282855128
9620000,282855128
9630000,282855128
9640000,282855128
9650000,282855128
9660000,282855128
9670000,282855128
9680000,282855128
9690000,282855128
9700000,282855128
9710000,282855128
9720000,282855128
9730000,282855128
9740000,282855128
9750000,282855128
9760000,282855128
9770000,282855128
9780000,282855128
9790000,282855128
9800000,282855128
9810000,282855128
9820000,282855128
9830000,282855128
9840000,282855128
9850000,282855128
9860000,282855128
9870000,282855128
9880000,282855128
9890000,282855128
9900000,282855128
9910000,282855128
9920000,282855128
9930000,282855128
9940000,282855128
9950000,282855128
9960000,282855128
9970000,282855128
9980000,282855128
9990000,282855128
